Ticker,Stock Name,Trade Date,Trade Time,Trade Size,Execution Time (ms),Trade Direction, Trade Price ,Exchange,Order type
CAT,Caterpillar Inc.,1/2/2024,15:01:14,455,444,BUY,$217.13 ,NYSE,MKT
AAPL,Apple Inc.,12/15/2023,9:59:08,600,593,BUY,$165.57 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,9:58:38,895,408,BUY,$148.22 ,NYSE,MKT
CAT,Caterpillar Inc.,12/13/2023,10:29:31,101,502,BUY,$204.12 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,9:32:52,612,580,SELL,$147.21 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,13:30:37,898,635,BUY,$132.62 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,11:16:59,607,809,SELL,$138.92 ,NYSE,MKT
CAT,Caterpillar Inc.,12/26/2023,15:58:42,361,290,BUY,$235.30 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,9:20:20,174,245,BUY,$192.78 ,NASDAQ,MKT
AAPL,Apple Inc.,1/8/2024,14:07:35,275,472,SELL,$165.51 ,NASDAQ,MKT
AAPL,Apple Inc.,12/15/2023,11:58:14,685,292,SELL,$170.01 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,12:56:05,771,627,SELL,$116.95 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,12:34:11,90,574,SELL,$108.79 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,11:19:58,473,487,SELL,$160.10 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/29/2023,10:46:35,949,637,SELL,$164.81 ,NYSE,MKT
CAT,Caterpillar Inc.,12/29/2023,10:17:53,859,463,SELL,$196.12 ,NYSE,MKT
CAT,Caterpillar Inc.,12/13/2023,13:46:38,500,584,SELL,$164.49 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,12:22:30,935,536,BUY,$139.80 ,NYSE,MKT
CAT,Caterpillar Inc.,12/14/2023,10:20:46,340,551,BUY,$246.40 ,NYSE,MKT
CAT,Caterpillar Inc.,12/14/2023,14:07:23,969,354,SELL,$188.27 ,NYSE,MKT
AAPL,Apple Inc.,12/21/2023,12:35:05,46,333,BUY,$171.21 ,NASDAQ,MKT
AAPL,Apple Inc.,12/12/2023,15:57:56,480,148,BUY,$177.41 ,NASDAQ,MKT
AAPL,Apple Inc.,1/16/2024,14:23:51,341,826,SELL,$176.10 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,9:07:58,121,620,SELL,$107.11 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,13:38:43,563,739,SELL,$103.37 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,13:51:06,253,154,BUY,$167.48 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,15:36:04,813,316,BUY,$141.49 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,14:08:08,546,645,BUY,$125.23 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,14:20:48,192,457,BUY,$147.15 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,15:28:46,1000,547,SELL,$132.03 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,9:23:37,629,236,BUY,$155.94 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,9:52:00,888,190,BUY,$153.50 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,10:52:20,586,515,BUY,$189.15 ,NASDAQ,MKT
AAPL,Apple Inc.,1/10/2024,14:55:37,926,428,BUY,$166.28 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/12/2023,9:01:14,586,715,SELL,$224.35 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,11:46:55,46,939,BUY,$206.51 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,10:47:00,777,730,BUY,$147.55 ,NASDAQ,MKT
AAPL,Apple Inc.,12/27/2023,14:41:32,75,982,SELL,$166.54 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/23/2024,10:12:43,278,337,BUY,$249.96 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,12:57:17,535,153,BUY,$224.23 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,13:38:59,955,768,BUY,$151.49 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,15:26:18,823,449,BUY,$189.44 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/2/2024,11:39:37,468,549,SELL,$242.16 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,12:48:45,497,367,SELL,$166.23 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,13:46:09,97,549,BUY,$155.76 ,NYSE,MKT
AAPL,Apple Inc.,1/2/2024,10:34:39,447,282,SELL,$182.21 ,NASDAQ,MKT
AAPL,Apple Inc.,1/12/2024,9:32:33,65,421,SELL,$192.32 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,15:03:59,944,288,SELL,$112.29 ,NYSE,MKT
AAPL,Apple Inc.,12/25/2023,15:22:30,644,257,BUY,$154.87 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,10:45:19,93,115,BUY,$102.65 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,14:09:47,907,384,SELL,$159.02 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,12:39:55,647,694,SELL,$151.74 ,NYSE,MKT
CAT,Caterpillar Inc.,12/26/2023,12:56:19,947,417,BUY,$208.45 ,NYSE,MKT
CAT,Caterpillar Inc.,12/14/2023,15:15:44,274,309,SELL,$182.02 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,10:25:25,788,863,SELL,$188.47 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,13:36:34,528,682,SELL,$115.85 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,9:39:42,490,962,SELL,$173.29 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,10:30:51,393,268,BUY,$159.01 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,9:02:54,375,684,SELL,$150.28 ,NYSE,MKT
AAPL,Apple Inc.,1/2/2024,10:01:29,874,496,SELL,$145.54 ,NASDAQ,MKT
AAPL,Apple Inc.,1/19/2024,11:44:26,188,348,SELL,$139.88 ,NASDAQ,MKT
AAPL,Apple Inc.,12/14/2023,12:48:44,387,612,SELL,$188.95 ,NASDAQ,MKT
AAPL,Apple Inc.,1/11/2024,15:24:48,174,989,BUY,$131.36 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/28/2023,15:06:20,456,825,SELL,$199.47 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,9:02:22,707,538,SELL,$229.13 ,NYSE,MKT
AAPL,Apple Inc.,12/25/2023,12:57:17,456,948,BUY,$197.00 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/15/2023,15:17:33,353,598,SELL,$184.21 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,15:39:48,856,273,SELL,$111.88 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,9:10:53,30,728,BUY,$205.96 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,14:32:18,981,422,SELL,$108.47 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,15:59:21,167,208,BUY,$112.27 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,11:25:35,597,987,BUY,$177.69 ,NASDAQ,MKT
AAPL,Apple Inc.,1/16/2024,14:12:14,242,735,BUY,$187.98 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/19/2024,13:58:25,420,152,BUY,$136.38 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,11:53:00,355,902,BUY,$146.60 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,14:05:09,648,313,SELL,$114.66 ,NYSE,MKT
AAPL,Apple Inc.,12/26/2023,11:07:21,172,898,BUY,$147.54 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/19/2024,9:54:50,300,453,BUY,$157.83 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,10:21:39,709,316,SELL,$207.84 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,12:16:29,983,168,BUY,$169.90 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/22/2023,12:57:55,328,356,SELL,$228.42 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,9:33:01,338,555,SELL,$104.91 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,13:06:42,435,470,SELL,$159.32 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/4/2024,13:34:45,114,154,BUY,$190.27 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,12:06:07,779,507,BUY,$116.59 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,14:06:05,916,530,SELL,$190.52 ,NASDAQ,MKT
AAPL,Apple Inc.,1/11/2024,10:25:28,924,623,BUY,$149.13 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,13:49:12,224,851,SELL,$188.85 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,13:14:23,246,856,SELL,$115.84 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,9:16:44,617,768,SELL,$139.45 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/19/2023,10:56:35,249,309,SELL,$160.32 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,9:28:30,376,150,SELL,$190.55 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,14:00:29,626,812,SELL,$107.51 ,NYSE,MKT
AAPL,Apple Inc.,1/9/2024,12:12:59,812,316,SELL,$138.48 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,14:03:54,247,823,SELL,$115.55 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,14:33:18,373,272,SELL,$100.94 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,12:48:35,765,254,SELL,$198.67 ,NYSE,MKT
AAPL,Apple Inc.,12/15/2023,14:44:46,773,335,BUY,$180.04 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/5/2024,14:55:51,584,668,SELL,$108.31 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,15:01:26,615,259,BUY,$233.16 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,11:20:10,653,267,SELL,$121.18 ,NYSE,MKT
AAPL,Apple Inc.,1/11/2024,15:07:47,195,356,SELL,$198.78 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/22/2023,11:03:50,930,272,BUY,$199.31 ,NYSE,MKT
CAT,Caterpillar Inc.,12/29/2023,13:20:11,613,950,SELL,$192.91 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,14:27:32,646,534,SELL,$120.15 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,9:26:18,192,761,BUY,$201.32 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,9:52:48,37,342,SELL,$208.74 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,11:14:28,754,105,SELL,$151.34 ,NYSE,MKT
CAT,Caterpillar Inc.,1/15/2024,11:35:49,777,776,BUY,$160.91 ,NYSE,MKT
AAPL,Apple Inc.,1/19/2024,14:45:10,498,953,SELL,$138.42 ,NASDAQ,MKT
AAPL,Apple Inc.,1/22/2024,11:49:02,903,541,SELL,$178.85 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,11:05:43,689,844,BUY,$126.36 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,12:31:03,808,649,SELL,$173.10 ,NYSE,MKT
AAPL,Apple Inc.,1/3/2024,12:26:21,71,720,SELL,$175.35 ,NASDAQ,MKT
AAPL,Apple Inc.,1/12/2024,12:51:38,381,907,SELL,$172.87 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,12:09:36,339,409,BUY,$108.03 ,NYSE,MKT
AAPL,Apple Inc.,1/17/2024,11:43:35,207,666,BUY,$169.86 ,NASDAQ,MKT
AAPL,Apple Inc.,1/5/2024,13:15:16,725,714,BUY,$135.24 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/11/2024,9:36:53,468,943,BUY,$160.82 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,15:10:12,610,178,SELL,$181.45 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,12:44:45,149,278,BUY,$116.34 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,10:46:35,292,817,BUY,$198.89 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,10:44:54,195,477,SELL,$157.29 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,9:28:21,550,991,BUY,$130.73 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,13:15:59,848,196,BUY,$212.33 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,15:12:05,180,835,SELL,$152.27 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,9:59:57,151,651,SELL,$181.30 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,14:10:49,310,603,SELL,$235.22 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,11:16:39,404,987,SELL,$245.53 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,13:20:30,574,571,SELL,$208.64 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,11:36:29,361,374,SELL,$114.21 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,13:45:55,477,644,BUY,$158.87 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,10:43:22,441,970,SELL,$195.63 ,NASDAQ,MKT
AAPL,Apple Inc.,12/25/2023,14:24:17,353,421,BUY,$143.53 ,NASDAQ,MKT
AAPL,Apple Inc.,1/3/2024,14:39:55,947,238,SELL,$174.33 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/15/2023,9:28:35,906,591,SELL,$182.90 ,NYSE,MKT
CAT,Caterpillar Inc.,1/2/2024,13:10:31,508,821,BUY,$168.28 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,12:35:35,354,430,SELL,$199.22 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/8/2024,12:24:26,207,770,SELL,$169.93 ,NYSE,MKT
CAT,Caterpillar Inc.,12/27/2023,14:56:00,499,425,SELL,$156.19 ,NYSE,MKT
CAT,Caterpillar Inc.,12/27/2023,11:59:21,863,236,SELL,$190.58 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,13:12:07,219,907,BUY,$154.09 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,15:24:40,851,119,BUY,$229.16 ,NYSE,MKT
AAPL,Apple Inc.,1/19/2024,10:35:32,170,873,BUY,$144.38 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,12:01:45,578,414,SELL,$110.23 ,NYSE,MKT
CAT,Caterpillar Inc.,12/27/2023,13:37:15,182,826,SELL,$186.81 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,9:50:21,902,795,SELL,$108.02 ,NYSE,MKT
AAPL,Apple Inc.,1/16/2024,15:51:02,889,579,BUY,$132.98 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,11:48:41,340,708,BUY,$119.96 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,14:10:28,456,486,BUY,$160.15 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,9:56:47,373,427,BUY,$124.22 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,12:48:56,515,287,SELL,$170.62 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,13:49:40,136,950,SELL,$153.88 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,11:52:51,746,315,SELL,$149.26 ,NASDAQ,MKT
AAPL,Apple Inc.,1/22/2024,13:19:05,223,601,BUY,$188.02 ,NASDAQ,MKT
AAPL,Apple Inc.,1/10/2024,14:38:34,611,195,SELL,$142.36 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/3/2024,10:42:33,266,758,BUY,$209.27 ,NYSE,MKT
AAPL,Apple Inc.,12/19/2023,10:11:28,915,655,SELL,$174.33 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,9:50:11,635,817,SELL,$135.06 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,15:55:52,377,193,SELL,$157.28 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,9:08:10,579,382,BUY,$242.20 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,15:20:35,136,282,SELL,$162.79 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,14:12:21,26,673,BUY,$139.41 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,12:33:52,586,516,SELL,$113.43 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,11:53:29,682,496,SELL,$145.88 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/16/2024,9:42:41,644,105,BUY,$184.01 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,15:31:01,317,664,BUY,$132.62 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,10:33:16,288,464,SELL,$199.40 ,NASDAQ,MKT
AAPL,Apple Inc.,1/15/2024,13:13:50,22,822,BUY,$177.25 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/19/2024,10:09:29,445,514,SELL,$123.99 ,NYSE,MKT
CAT,Caterpillar Inc.,1/15/2024,12:51:23,208,740,SELL,$237.75 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,11:16:19,245,851,BUY,$240.47 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,15:11:34,534,445,BUY,$148.52 ,NYSE,MKT
CAT,Caterpillar Inc.,1/23/2024,12:11:56,299,409,SELL,$186.53 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,12:33:03,576,268,BUY,$175.39 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/20/2023,15:20:18,383,615,SELL,$211.73 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,12:39:47,314,686,BUY,$220.22 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,15:25:26,359,388,BUY,$117.43 ,NYSE,MKT
CAT,Caterpillar Inc.,1/2/2024,15:31:48,345,692,SELL,$168.64 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,9:29:28,749,933,BUY,$182.77 ,NASDAQ,MKT
AAPL,Apple Inc.,12/27/2023,14:19:57,502,955,SELL,$145.24 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,10:55:25,620,913,SELL,$128.40 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,11:23:57,15,914,SELL,$164.58 ,NASDAQ,MKT
AAPL,Apple Inc.,1/15/2024,9:34:49,855,808,BUY,$175.85 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,13:16:46,319,865,BUY,$109.72 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,12:22:41,671,792,BUY,$208.25 ,NYSE,MKT
AAPL,Apple Inc.,1/2/2024,9:06:40,681,304,BUY,$184.70 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/27/2023,14:42:48,144,770,BUY,$197.83 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,10:35:53,32,918,BUY,$235.71 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,12:15:03,414,657,SELL,$132.62 ,NYSE,MKT
AAPL,Apple Inc.,12/15/2023,9:58:57,742,839,BUY,$197.43 ,NASDAQ,MKT
AAPL,Apple Inc.,12/26/2023,13:05:49,292,855,BUY,$185.40 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,15:53:18,268,939,BUY,$134.92 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,12:41:58,523,636,BUY,$134.92 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,11:49:37,258,521,SELL,$145.18 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,10:57:00,811,265,SELL,$115.88 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,11:50:56,583,951,SELL,$163.98 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,9:21:00,145,751,BUY,$119.28 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,10:11:37,698,957,SELL,$143.45 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,12:22:46,121,856,BUY,$131.19 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/13/2023,12:06:48,518,190,BUY,$153.12 ,NYSE,MKT
AAPL,Apple Inc.,1/16/2024,14:29:39,219,966,SELL,$176.10 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,12:15:02,140,796,SELL,$136.53 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,10:50:52,120,622,BUY,$134.76 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,14:13:27,92,625,BUY,$174.81 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/15/2024,9:36:29,644,985,SELL,$223.93 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,10:57:06,720,692,SELL,$120.42 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,10:36:50,188,867,BUY,$224.78 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,13:59:09,916,757,BUY,$153.97 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/12/2023,10:03:07,316,813,SELL,$154.76 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,13:08:41,104,622,BUY,$178.15 ,NASDAQ,MKT
AAPL,Apple Inc.,12/26/2023,15:48:37,716,926,SELL,$185.01 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/13/2023,13:56:37,962,131,BUY,$235.08 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,14:06:55,401,264,BUY,$105.24 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,13:17:42,974,460,BUY,$134.55 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,9:12:08,249,294,SELL,$128.34 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,10:08:02,543,179,BUY,$162.89 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/20/2023,11:01:58,358,815,BUY,$161.36 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/27/2023,13:02:52,635,852,BUY,$114.48 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,9:55:41,327,292,BUY,$136.10 ,NYSE,MKT
AAPL,Apple Inc.,1/8/2024,10:02:23,30,704,BUY,$174.40 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,15:47:17,994,712,BUY,$114.47 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,12:41:58,541,542,BUY,$132.36 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,14:09:13,182,840,SELL,$101.92 ,NYSE,MKT
AAPL,Apple Inc.,12/26/2023,11:35:59,847,894,SELL,$171.17 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/25/2023,13:32:11,166,305,SELL,$215.37 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,11:19:09,433,820,SELL,$114.26 ,NYSE,MKT
AAPL,Apple Inc.,12/15/2023,12:12:33,202,154,SELL,$151.19 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/15/2023,13:00:38,850,514,SELL,$236.02 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/25/2023,14:05:34,722,970,BUY,$134.44 ,NYSE,MKT
AAPL,Apple Inc.,1/5/2024,9:07:42,407,138,SELL,$168.09 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/5/2024,15:41:47,107,983,BUY,$198.03 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,11:03:22,942,173,BUY,$165.36 ,NYSE,MKT
CAT,Caterpillar Inc.,12/18/2023,14:06:53,493,513,BUY,$150.47 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,10:59:57,756,165,SELL,$227.78 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,12:09:50,983,457,BUY,$162.26 ,NYSE,MKT
CAT,Caterpillar Inc.,1/3/2024,9:16:02,799,498,BUY,$195.94 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,12:22:16,40,427,BUY,$231.64 ,NYSE,MKT
AAPL,Apple Inc.,1/2/2024,12:56:58,160,713,BUY,$191.59 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/15/2023,11:11:08,577,504,SELL,$181.33 ,NYSE,MKT
AAPL,Apple Inc.,1/15/2024,9:59:54,687,165,SELL,$170.16 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/18/2023,14:05:39,657,526,BUY,$164.75 ,NYSE,MKT
CAT,Caterpillar Inc.,12/28/2023,9:07:10,432,537,SELL,$157.74 ,NYSE,MKT
AAPL,Apple Inc.,1/11/2024,13:32:38,644,877,BUY,$135.00 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,14:01:34,952,935,BUY,$144.57 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,14:04:12,66,892,SELL,$187.91 ,NYSE,MKT
CAT,Caterpillar Inc.,1/4/2024,14:18:24,485,101,SELL,$194.23 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,11:48:11,539,886,SELL,$154.93 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,14:52:25,54,379,SELL,$152.37 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/13/2023,10:27:42,741,328,BUY,$236.02 ,NYSE,MKT
AAPL,Apple Inc.,1/16/2024,11:08:37,923,420,BUY,$130.01 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/25/2023,13:03:34,222,499,BUY,$241.17 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,10:59:30,882,637,BUY,$116.59 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,10:26:07,686,919,SELL,$184.53 ,NYSE,MKT
CAT,Caterpillar Inc.,12/28/2023,15:06:58,946,224,SELL,$162.14 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,12:52:51,924,853,SELL,$153.60 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,11:23:47,332,304,BUY,$145.38 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,12:26:15,133,964,SELL,$152.37 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,9:52:49,279,353,BUY,$106.15 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,15:54:08,980,361,SELL,$142.90 ,NYSE,MKT
AAPL,Apple Inc.,12/12/2023,10:41:37,805,942,BUY,$141.74 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,13:39:15,378,946,BUY,$148.23 ,NYSE,MKT
CAT,Caterpillar Inc.,1/23/2024,14:10:45,14,241,BUY,$152.20 ,NYSE,MKT
